filename,xmin,ymin,xmax,ymax,width,height,class
000755.jpg,327,199,343,223,500,375,person
000755.jpg,291,190,305,212,500,375,person
000755.jpg,274,199,291,220,500,375,person
000755.jpg,250,199,261,213,500,375,person
000755.jpg,238,201,254,224,500,375,person
000755.jpg,210,200,225,221,500,375,person
000755.jpg,183,203,197,220,500,375,person
000755.jpg,159,206,170,220,500,375,person
000755.jpg,135,202,148,218,500,375,person
000755.jpg,119,206,129,219,500,375,person
000755.jpg,103,205,112,219,500,375,person
000755.jpg,87,202,97,216,500,375,person
002142.jpg,178,86,316,333,500,333,person
002142.jpg,292,71,409,333,500,333,person
002142.jpg,5,130,62,218,500,333,person
004255.jpg,1,76,60,162,500,376,motorbike
004255.jpg,39,2,132,24,500,376,motorbike
004255.jpg,192,1,260,37,500,376,motorbike
004255.jpg,250,1,336,44,500,376,motorbike
004255.jpg,367,1,418,59,500,376,motorbike
004255.jpg,1,3,446,371,500,376,motorbike
000033.jpg,9,107,499,263,500,366,aeroplane
000033.jpg,421,200,482,226,500,366,aeroplane
000033.jpg,325,188,411,223,500,366,aeroplane
006442.jpg,33,31,137,180,348,500,person
006442.jpg,125,283,191,364,348,500,head
006442.jpg,2,29,195,500,348,500,hand
006442.jpg,130,460,171,500,348,500,person
006442.jpg,313,447,348,500,348,500,hand
006442.jpg,210,183,336,325,348,500,hand
006442.jpg,130,181,347,500,348,500,head
007984.jpg,58,69,270,239,500,374,person
007984.jpg,389,155,412,212,500,374,person
007984.jpg,392,153,459,230,500,374,person
007984.jpg,404,186,465,286,500,374,motorbike
007984.jpg,29,156,210,374,500,374,person
007984.jpg,157,135,438,374,500,374,person
007984.jpg,292,153,437,360,500,374,person
007984.jpg,250,258,486,374,500,374,motorbike
007984.jpg,2,195,62,255,500,374,motorbike
007748.jpg,76,164,332,373,332,500,horse
007748.jpg,165,111,243,284,332,500,person
006456.jpg,48,36,373,313,500,375,dog
004241.jpg,129,81,369,325,500,375,boat
004527.jpg,295,171,450,289,500,500,sheep
004527.jpg,238,148,387,186,500,500,sheep
004527.jpg,270,141,422,178,500,500,sheep
004527.jpg,74,132,228,274,500,500,sheep
004527.jpg,1,108,69,204,500,500,sheep
004527.jpg,104,107,198,131,500,500,sheep
004527.jpg,232,110,294,140,500,500,sheep
004527.jpg,205,100,334,137,500,500,sheep
004527.jpg,189,174,308,298,500,500,sheep
004527.jpg,435,112,493,145,500,500,sheep
004527.jpg,8,127,139,236,500,500,sheep
004527.jpg,454,123,500,203,500,500,sheep
004527.jpg,477,89,499,121,500,500,sheep
004527.jpg,369,105,419,141,500,500,sheep
004527.jpg,374,118,436,145,500,500,sheep
004527.jpg,412,138,469,252,500,500,sheep
004527.jpg,302,110,371,149,500,500,sheep
004527.jpg,124,125,149,154,500,500,sheep
004527.jpg,65,113,117,138,500,500,sheep
005639.jpg,197,174,322,273,500,375,bicycle
005639.jpg,250,130,308,209,500,375,person
002156.jpg,114,213,223,370,500,375,chair
002156.jpg,226,206,323,349,500,375,chair
002156.jpg,394,193,465,278,500,375,chair
002156.jpg,15,200,118,355,500,375,chair
002156.jpg,468,191,500,238,500,375,chair
002156.jpg,33,167,300,305,500,375,diningtable
002156.jpg,334,100,399,285,500,375,person
006330.jpg,313,301,394,338,500,375,car
006330.jpg,415,307,469,345,500,375,car
006330.jpg,442,307,500,363,500,375,car
006330.jpg,120,307,189,339,500,375,car
006330.jpg,80,304,124,332,500,375,car
006330.jpg,226,312,270,333,500,375,car
006330.jpg,12,306,40,322,500,375,car
006330.jpg,106,277,227,334,500,375,bus
000999.jpg,233,317,289,405,375,500,bottle
000999.jpg,2,16,280,500,375,500,person
000972.jpg,20,115,433,288,500,375,car
002803.jpg,225,154,375,312,500,375,chair
002803.jpg,107,145,263,294,500,375,chair
002803.jpg,376,109,443,183,500,375,chair
002803.jpg,312,107,390,151,500,375,chair
002803.jpg,196,109,288,159,500,375,chair
002803.jpg,146,114,208,170,500,375,chair
002803.jpg,302,85,333,125,500,375,person
009942.jpg,11,1,221,207,500,332,person
009942.jpg,2,9,365,332,500,332,person
009942.jpg,265,2,500,332,500,332,person
008484.jpg,1,1,407,315,500,375,car
002817.jpg,23,8,381,319,500,375,pottedplant
000966.jpg,42,48,493,312,500,353,train
000966.jpg,308,149,337,189,500,353,person
002181.jpg,367,1,468,156,500,375,chair
005836.jpg,1,203,75,499,333,500,person
005836.jpg,71,40,263,500,333,500,person
000796.jpg,165,118,418,316,500,375,bird
001488.jpg,254,152,385,204,500,333,car
007947.jpg,2,157,327,212,500,333,train
004296.jpg,34,235,322,500,375,500,diningtable
004296.jpg,114,65,315,236,375,500,diningtable
004296.jpg,161,2,310,93,375,500,diningtable
004296.jpg,228,26,246,57,375,500,bottle
004296.jpg,188,103,220,171,375,500,bottle
004296.jpg,82,2,163,98,375,500,person
004296.jpg,45,38,148,151,375,500,person
004296.jpg,49,86,149,220,375,500,person
004296.jpg,1,180,144,384,375,500,person
004296.jpg,3,384,68,497,375,500,person
004296.jpg,255,3,353,124,375,500,person
004296.jpg,316,24,375,260,375,500,person
004296.jpg,315,123,375,375,375,500,person
006495.jpg,196,150,338,365,500,375,cat
007953.jpg,312,167,327,214,333,500,person
007953.jpg,258,192,284,217,333,500,person
007953.jpg,220,193,240,220,333,500,person
007953.jpg,193,176,213,220,333,500,person
007953.jpg,105,171,126,221,333,500,person
007953.jpg,125,178,143,223,333,500,person
007953.jpg,86,174,104,226,333,500,person
007953.jpg,68,168,89,226,333,500,person
007953.jpg,41,175,57,228,333,500,person
007953.jpg,28,174,43,236,333,500,person
007953.jpg,3,192,15,241,333,500,person
007953.jpg,12,195,27,227,333,500,person
007953.jpg,264,215,319,298,333,500,person
007953.jpg,155,250,190,290,333,500,person
007953.jpg,196,365,282,392,333,500,person
007953.jpg,95,210,136,270,333,500,person
007953.jpg,121,210,151,249,333,500,person
007953.jpg,51,237,92,292,333,500,person
007953.jpg,70,259,115,339,333,500,person
007953.jpg,144,355,208,395,333,500,bicycle
007953.jpg,188,296,245,309,333,500,bicycle
007953.jpg,76,299,107,366,333,500,bicycle
007953.jpg,125,245,144,298,333,500,bicycle
007953.jpg,95,247,128,303,333,500,bicycle
007953.jpg,256,274,321,309,333,500,bicycle
000782.jpg,1,165,330,497,330,500,bus
000782.jpg,95,361,139,422,330,500,person
003704.jpg,220,62,458,347,500,375,bird
001113.jpg,387,47,487,160,500,375,person
001113.jpg,395,80,478,339,500,375,person
001113.jpg,251,78,406,326,500,375,person
007204.jpg,195,1,320,101,320,240,cat
007204.jpg,32,1,274,238,320,240,cat
008137.jpg,295,43,355,176,375,500,bottle
008137.jpg,1,246,74,312,375,500,person
001675.jpg,29,25,458,330,500,333,dog
005413.jpg,60,101,228,499,375,500,person
005413.jpg,121,103,168,167,375,500,head
005413.jpg,214,296,228,310,375,500,hand
005413.jpg,82,249,105,275,375,500,hand
005413.jpg,5,368,98,428,375,500,boat
002368.jpg,41,224,75,277,333,500,sofa
002368.jpg,284,316,333,500,333,500,sofa
002368.jpg,34,269,112,387,333,500,chair
002368.jpg,183,274,272,391,333,500,chair
002368.jpg,135,263,256,403,333,500,diningtable
005407.jpg,157,234,182,266,332,500,train
004719.jpg,2,125,112,209,500,333,bus
004719.jpg,353,150,500,262,500,333,car
007210.jpg,90,1,413,156,500,375,tvmonitor
001661.jpg,107,199,330,374,500,375,sheep
001107.jpg,12,96,493,225,500,332,aeroplane
006668.jpg,94,28,435,334,500,374,car
006668.jpg,27,69,134,214,500,374,person
006668.jpg,1,1,70,258,500,374,person
007576.jpg,87,65,398,338,480,371,horse
007576.jpg,180,44,290,196,480,371,person
008645.jpg,210,153,300,308,500,330,boat
000219.jpg,120,333,310,464,333,500,motorbike
009573.jpg,274,136,455,295,500,337,motorbike
009573.jpg,155,47,432,291,500,337,person
004057.jpg,59,84,354,315,500,329,bicycle
005349.jpg,400,96,500,223,500,375,tvmonitor
005349.jpg,1,135,104,273,500,375,tvmonitor
005349.jpg,101,234,432,375,500,375,chair
002340.jpg,100,136,384,284,500,375,car
002340.jpg,107,116,152,135,500,375,car
009215.jpg,78,150,402,373,500,375,pottedplant
009215.jpg,304,90,500,340,500,375,pottedplant
001649.jpg,98,274,202,500,444,500,chair
001649.jpg,12,53,438,499,444,500,person
000543.jpg,22,86,433,344,500,375,car
000543.jpg,23,96,91,146,500,375,car
000543.jpg,298,87,500,243,500,375,car
002354.jpg,64,128,451,252,500,375,aeroplane
009567.jpg,3,59,382,375,500,375,sofa
009567.jpg,100,87,302,375,500,375,person
009567.jpg,219,85,271,140,500,375,head
009567.jpg,281,233,302,253,500,375,hand
009567.jpg,215,358,252,375,500,375,foot
009567.jpg,93,358,135,375,500,375,foot
006654.jpg,36,60,464,298,500,333,car
006654.jpg,1,8,157,140,500,333,car
006654.jpg,357,184,499,327,500,333,car
000225.jpg,125,96,355,263,500,333,sheep
000225.jpg,2,22,47,81,500,333,sheep
008692.jpg,2,54,500,259,500,333,aeroplane
008692.jpg,160,152,291,329,500,333,person
008692.jpg,58,164,80,232,500,333,person
008692.jpg,18,164,42,220,500,333,person
008692.jpg,178,166,210,263,500,333,person
006867.jpg,2,2,360,269,360,269,boat
004916.jpg,30,34,334,333,500,333,person
004916.jpg,355,244,464,333,500,333,bottle
004916.jpg,119,87,169,148,500,333,tvmonitor
004902.jpg,1,141,192,374,500,375,horse
004902.jpg,79,124,265,364,500,375,horse
004902.jpg,217,118,389,375,500,375,person
004902.jpg,195,68,500,375,500,375,person
009598.jpg,160,157,246,358,500,375,bird
009598.jpg,199,135,413,302,500,375,bird
003923.jpg,149,56,300,211,500,333,person
003923.jpg,5,72,84,149,500,333,person
003923.jpg,77,52,113,131,500,333,person
003923.jpg,1,146,112,248,500,333,chair
003923.jpg,115,172,146,230,500,333,chair
003923.jpg,45,204,500,333,500,333,diningtable
008876.jpg,224,102,299,253,500,333,person
008876.jpg,251,101,288,137,500,333,head
008876.jpg,224,170,237,179,500,333,hand
008876.jpg,252,229,278,255,500,333,foot
008876.jpg,49,188,486,333,500,333,horse
003089.jpg,94,142,205,277,500,333,motorbike
003089.jpg,192,74,452,333,500,333,motorbike
003089.jpg,148,31,290,319,500,333,person
008862.jpg,110,187,214,445,318,480,horse
008862.jpg,112,90,231,320,318,480,person
006697.jpg,41,77,260,337,500,375,person
006697.jpg,255,82,500,375,500,375,person
003937.jpg,1,2,312,333,500,333,cat
000379.jpg,46,16,443,341,500,375,bicycle
007416.jpg,223,101,369,317,500,349,cat
007416.jpg,1,2,459,349,500,349,chair
008725.jpg,15,116,266,241,500,375,boat
008725.jpg,329,199,358,209,500,375,boat
006708.jpg,164,151,206,182,500,375,cow
006708.jpg,305,181,380,286,500,375,cow
006708.jpg,398,181,452,281,500,375,cow
007370.jpg,35,1,340,500,375,500,bottle
008043.jpg,14,107,221,215,292,288,pottedplant
008043.jpg,14,9,284,288,292,288,person
003116.jpg,100,67,487,400,500,400,bird
004679.jpg,1,1,497,372,500,375,person
004679.jpg,143,79,362,315,500,375,dog
002208.jpg,135,92,500,361,500,375,boat
002208.jpg,1,84,347,242,500,375,boat
003102.jpg,60,32,262,362,333,500,person
003102.jpg,60,200,243,461,333,500,bicycle
005573.jpg,121,57,323,373,500,375,person
005573.jpg,139,56,198,127,500,375,head
005573.jpg,293,332,317,358,500,375,foot
005573.jpg,283,202,303,232,500,375,hand
005573.jpg,203,223,238,248,500,375,hand
005573.jpg,3,54,418,373,500,375,sofa
009349.jpg,2,304,149,500,375,500,sheep
009349.jpg,136,74,312,461,375,500,person
009349.jpg,280,94,375,500,375,500,person
009349.jpg,85,118,119,274,375,500,person
009349.jpg,14,115,54,217,375,500,person
009349.jpg,40,129,92,299,375,500,person
008057.jpg,61,119,378,224,500,333,car
008731.jpg,150,93,255,278,500,332,horse
008731.jpg,295,97,383,282,500,332,person
008731.jpg,306,98,329,125,500,332,head
008731.jpg,364,124,377,138,500,332,hand
008731.jpg,333,171,346,188,500,332,hand
008731.jpg,351,253,380,270,500,332,foot
008731.jpg,299,271,320,283,500,332,foot
001073.jpg,55,178,149,248,500,375,cow
001073.jpg,135,176,174,241,500,375,cow
001073.jpg,227,153,282,236,500,375,cow
001073.jpg,276,159,350,255,500,375,cow
001073.jpg,327,152,425,240,500,375,cow
001073.jpg,421,161,500,227,500,375,cow
005215.jpg,62,2,500,375,500,375,motorbike
003664.jpg,244,230,376,375,500,375,chair
003664.jpg,4,234,230,375,500,375,chair
003664.jpg,201,215,416,374,500,375,person
003664.jpg,47,184,95,283,500,375,person
003664.jpg,221,194,253,273,500,375,person
009407.jpg,146,97,253,304,432,480,person
009407.jpg,25,123,322,480,432,480,horse
006734.jpg,164,126,479,367,500,375,car
002234.jpg,110,150,415,250,500,375,boat
002234.jpg,1,83,136,166,500,375,boat
001729.jpg,2,1,128,163,500,333,sofa
001729.jpg,119,4,217,96,500,333,pottedplant
001729.jpg,284,107,411,280,500,333,person
001729.jpg,126,83,257,285,500,333,person
001729.jpg,9,167,160,333,500,333,person
001729.jpg,371,63,500,332,500,333,chair
009375.jpg,104,141,178,238,375,500,cow
009375.jpg,128,146,145,188,375,500,bottle
009375.jpg,128,92,247,380,375,500,person
009375.jpg,176,92,206,131,375,500,head
009375.jpg,222,229,242,248,375,500,hand
009375.jpg,128,176,145,191,375,500,hand
009375.jpg,164,345,207,359,375,500,foot
009375.jpg,194,356,230,377,375,500,foot
006046.jpg,189,104,243,206,500,332,boat
006046.jpg,261,126,306,204,500,332,boat
006046.jpg,481,183,500,211,500,332,boat
004651.jpg,153,154,216,262,500,375,boat
002220.jpg,1,41,180,371,500,375,person
002220.jpg,121,39,365,375,500,375,person
002220.jpg,305,76,500,375,500,375,person
002546.jpg,196,17,440,375,500,375,dog
005229.jpg,1,1,500,375,500,375,person
004137.jpg,238,127,486,370,500,375,dog
004137.jpg,1,108,267,351,500,375,person
003658.jpg,25,10,496,333,500,341,bicycle
009413.jpg,24,70,149,264,500,500,chair
009413.jpg,234,111,334,235,500,500,chair
009413.jpg,4,276,66,500,500,500,chair
009413.jpg,26,231,181,500,500,500,person
009413.jpg,252,9,500,361,500,500,person
009413.jpg,48,333,500,500,500,500,diningtable
004876.jpg,26,91,61,208,500,248,bird
004876.jpg,152,151,177,237,500,248,bird
004876.jpg,404,141,443,194,500,248,bird
004876.jpg,202,149,224,203,500,248,bird
004876.jpg,313,119,338,184,500,248,bird
003857.jpg,3,6,375,394,375,500,chair
006091.jpg,262,41,448,162,500,334,bird
006091.jpg,135,58,309,200,500,334,bird
004686.jpg,348,140,461,231,500,322,horse
004686.jpg,47,126,121,174,500,322,horse
004686.jpg,388,106,427,171,500,322,person
004686.jpg,72,100,103,148,500,322,person
004686.jpg,53,152,137,231,500,322,cow
004686.jpg,89,164,185,235,500,322,cow
004686.jpg,174,163,263,245,500,322,cow
004686.jpg,190,169,250,238,500,322,cow
004686.jpg,252,167,296,254,500,322,cow
004686.jpg,290,162,326,241,500,322,cow
004686.jpg,320,173,356,250,500,322,cow
004686.jpg,342,167,369,242,500,322,cow
004686.jpg,379,166,424,251,500,322,cow
004686.jpg,458,156,500,218,500,322,cow
004686.jpg,252,153,329,178,500,322,cow
004686.jpg,327,153,348,170,500,322,cow
004692.jpg,292,128,375,434,375,500,chair
004692.jpg,2,187,375,500,375,500,person
004692.jpg,36,207,273,500,375,500,person
004692.jpg,338,193,375,274,375,500,dog
001932.jpg,168,2,453,325,500,373,person
001932.jpg,2,120,92,371,500,373,person
001932.jpg,74,2,217,145,500,373,chair
002585.jpg,223,55,344,242,500,331,person
002585.jpg,110,49,208,205,500,331,person
002585.jpg,149,118,390,293,500,331,motorbike
002585.jpg,66,104,229,232,500,331,motorbike
005765.jpg,2,2,338,374,500,375,person
005765.jpg,251,4,500,375,500,375,person
005765.jpg,1,1,118,262,500,375,person
008241.jpg,3,248,444,375,500,375,motorbike
008241.jpg,109,170,232,374,500,375,person
008241.jpg,108,138,284,375,500,375,person
008241.jpg,284,220,348,340,500,375,person
008241.jpg,235,162,361,375,500,375,person
008241.jpg,281,147,421,374,500,375,person
007172.jpg,143,239,324,336,500,336,bicycle
007172.jpg,327,142,430,273,500,336,bicycle
007172.jpg,463,184,500,266,500,336,bicycle
007172.jpg,272,174,299,238,500,336,bicycle
007172.jpg,139,89,179,155,500,336,person
007172.jpg,121,32,341,336,500,336,person
007172.jpg,344,57,433,252,500,336,person
007172.jpg,462,106,500,224,500,336,person
001265.jpg,8,44,313,469,327,500,person
007614.jpg,24,40,459,331,500,375,car
005003.jpg,188,161,251,192,500,375,car
003466.jpg,177,15,445,283,500,375,person
003466.jpg,250,12,337,135,500,375,head
003466.jpg,265,220,322,278,500,375,hand
003466.jpg,181,188,228,240,500,375,hand
003466.jpg,3,216,500,375,500,375,diningtable
003466.jpg,1,100,43,174,500,375,pottedplant
002778.jpg,316,201,351,210,500,375,chair
002778.jpg,54,220,103,258,500,375,chair
002778.jpg,101,223,150,262,500,375,chair
002778.jpg,152,238,188,268,500,375,chair
002778.jpg,219,244,255,275,500,375,chair
002778.jpg,276,248,318,280,500,375,chair
002778.jpg,361,255,409,290,500,375,chair
002778.jpg,16,235,63,301,500,375,chair
002778.jpg,62,262,132,315,500,375,chair
002778.jpg,129,271,206,330,500,375,chair
002778.jpg,210,281,285,342,500,375,chair
002778.jpg,322,294,395,375,500,375,chair
002778.jpg,1,321,27,351,500,375,chair
002778.jpg,1,347,58,375,500,375,chair
002778.jpg,144,100,198,141,500,375,tvmonitor
008533.jpg,4,28,481,424,500,425,cat
008533.jpg,3,4,500,425,500,425,sofa
007600.jpg,62,44,244,302,500,333,pottedplant
007600.jpg,224,53,443,305,500,333,pottedplant
000609.jpg,16,134,460,275,500,375,dog
007166.jpg,64,130,287,393,333,500,dog
007166.jpg,2,91,333,341,333,500,dog
007166.jpg,174,55,317,186,333,500,tvmonitor
001517.jpg,19,109,416,291,500,375,dog
001517.jpg,4,3,499,375,500,375,chair
003300.jpg,330,186,450,291,500,375,sofa
003300.jpg,85,178,173,234,500,375,sofa
003300.jpg,82,219,195,333,500,375,sofa
003300.jpg,227,274,471,375,500,375,diningtable
003300.jpg,408,241,481,314,500,375,chair
003300.jpg,216,237,273,293,500,375,chair
003300.jpg,193,280,268,375,500,375,chair
003300.jpg,230,148,279,190,500,375,tvmonitor
006250.jpg,59,124,279,270,500,375,car
009163.jpg,177,66,419,166,500,320,bus
009163.jpg,22,110,176,194,500,320,car
009163.jpg,470,50,500,174,500,320,bus
009163.jpg,2,112,29,169,500,320,car
002036.jpg,234,123,383,175,500,325,train
005981.jpg,244,130,404,375,500,375,cow
005981.jpg,69,73,205,153,500,375,cow
002988.jpg,105,18,407,335,500,375,person
004321.jpg,61,92,469,330,500,333,motorbike
004321.jpg,175,7,366,243,500,333,person
001259.jpg,220,152,282,310,500,334,person
001259.jpg,190,155,242,307,500,334,person
001259.jpg,166,201,229,308,500,334,bicycle
006536.jpg,28,194,334,500,334,500,person
009605.jpg,89,18,458,369,500,375,dog
000147.jpg,33,105,65,146,500,333,chair
000147.jpg,77,114,114,149,500,333,chair
000147.jpg,146,125,175,150,500,333,chair
000147.jpg,227,132,247,154,500,333,chair
000147.jpg,302,127,327,153,500,333,chair
000147.jpg,373,121,402,153,500,333,chair
000147.jpg,435,112,465,149,500,333,chair
009611.jpg,130,78,403,276,500,375,tvmonitor
009611.jpg,178,174,237,228,500,375,person
000153.jpg,237,147,358,191,500,375,car
000153.jpg,138,56,166,70,500,375,car
000153.jpg,47,114,118,125,500,375,car
000153.jpg,3,109,64,122,500,375,car
002744.jpg,223,144,488,378,500,378,person
002744.jpg,1,18,188,378,500,378,person
002022.jpg,64,49,477,274,500,333,motorbike
002022.jpg,305,40,499,174,500,333,motorbike
002022.jpg,170,2,223,107,500,333,person
002022.jpg,68,1,141,157,500,333,person
002022.jpg,259,1,321,120,500,333,person
002022.jpg,1,75,69,213,500,333,motorbike
005995.jpg,81,85,288,239,500,335,train
005995.jpg,8,179,28,224,500,335,train
000635.jpg,154,149,420,342,500,375,train
000635.jpg,15,209,40,238,500,375,train
008269.jpg,21,30,500,335,500,335,cat
009177.jpg,393,218,478,256,500,375,boat
009177.jpg,240,122,358,301,500,375,boat
009177.jpg,221,176,280,274,500,375,boat
009177.jpg,251,175,323,283,500,375,boat
000806.jpg,119,275,333,500,333,500,person
000806.jpg,1,298,106,500,333,500,person
008282.jpg,203,156,243,190,500,375,tvmonitor
008282.jpg,8,174,191,284,500,375,sofa
008282.jpg,253,209,500,375,500,375,sofa
002977.jpg,295,78,433,288,500,374,dog
002977.jpg,191,116,321,264,500,374,dog
009822.jpg,147,170,184,195,500,375,car
009822.jpg,113,170,150,203,500,375,car
009822.jpg,342,184,358,221,500,375,person
009822.jpg,108,180,132,200,500,375,person
009822.jpg,142,177,164,228,500,375,person
009822.jpg,143,196,165,228,500,375,motorbike
009822.jpg,196,183,217,228,500,375,person
009822.jpg,22,226,84,300,500,375,motorbike
009822.jpg,98,234,155,309,500,375,motorbike
